Name,Platform,Year,Score,User_Score,Developer,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Before the Echo,PC,2011,70,7.3,IridiumStudios,Action,NA,NA,NA,NA,NA,NA
Little League World Series Baseball 2008,Wii,2008,70,8,NowProduction,Sports,Activision,0.09,0,0,0.01,0.09
Castlevania: Lords of Shadow 2,Xbox360,2014,70,7.8,MercurySteam,Fantasy,Konami Digital Entertainment,0.03,0.12,0.02,0.03,0.2
The Godfather: The Don's Edition,PlayStation3,2007,70,7.4,EARedwoodShores,Action,NA,NA,NA,NA,NA,NA
Cities XL 2011,PC,2010,70,5.7,"MonteCristoMultimedia,MonteCristo",Strategy,Focus Home Interactive,0,0.02,0,0,0.02
Sudden Strike 4,PC,2017,70,7.5,KiteGames,Strategy,NA,NA,NA,NA,NA,NA
CIMA: The Enemy,GameBoyAdvance,2003,70,8.2,Neverland,Role-Playing,Marvelous Interactive,0.02,0.01,0,0,0.03
Crash Bandicoot: The Wrath of Cortex,Xbox,2002,70,7.8,Traveller'sTales,Action,Universal Interactive,2.07,2.29,0.24,0.82,5.42
Okage: Shadow King,PlayStation2,2001,70,8.2,ZenerWorks,Role-Playing,Sony Computer Entertainment,0.14,0.11,0.08,0.04,0.36
ESPN Final Round Golf 2002,GameBoyAdvance,2001,70,tbd,KonamiComputerEntertainmentNagoya,Sports,Konami Digital Entertainment,0.12,0.05,0,0,0.17
Echelon,PC,2001,70,7.3,BukaEntertainment,Simulation,NA,NA,NA,NA,NA,NA
Soulbringer,PC,2000,70,7.8,Infogrames,Role-Playing,NA,NA,NA,NA,NA,NA
Shining Resonance Refrain,Switch,2018,70,7.8,Sega,Role-Playing,NA,NA,NA,NA,NA,NA
Elefunk,PlayStation3,2008,70,6.1,8bitGames,Action,NA,NA,NA,NA,NA,NA
Project X Zone,3DS,2013,70,7.4,"MonolithSoft,Banpresto",Strategy,Namco Bandai Games,0.18,0.04,0.15,0.02,0.39
The Angry Birds Movie 2 VR: Under Pressure,PlayStation4,2019,70,7.7,XRGames,Puzzle,NA,NA,NA,NA,NA,NA
The Sims 4,PC,2014,70,4.1,Maxis,Virtual,Electronic Arts,1,1.82,0,0.23,3.05
The Solitaire Conspiracy,PC,2020,70,6.5,MikeBithell,Miscellaneous,NA,NA,NA,NA,NA,NA
Surgeon Simulator 2,PC,2020,70,6.7,BossaStudios,Simulation,NA,NA,NA,NA,NA,NA
The Last Remnant Remastered,PlayStation4,2018,70,7.4,SquareEnix,Role-Playing,NA,NA,NA,NA,NA,NA
Pinball Hall of Fame - The Gottlieb Collection,Xbox,2004,70,tbd,FarsightStudios,Miscellaneous,NA,NA,NA,NA,NA,NA
Wet,PlayStation3,2009,70,6.4,ArtificialMindandMovement,Action,Bethesda Softworks,0.22,0.27,0.01,0.11,0.61
Star Wars Battlefront: Outer Rim,PlayStation4,2016,70,5.9,EADICE,Action,NA,NA,NA,NA,NA,NA
Retrovirus,PC,2013,70,6.7,Cadenza,Action,NA,NA,NA,NA,NA,NA
Nostradamus: The Last Prophecy,PC,2007,70,6.2,KheopsStudio,Adventure,NA,NA,NA,NA,NA,NA
Midway Arcade Treasures Deluxe Edition,PC,2006,70,tbd,Midway,Miscellaneous,NA,NA,NA,NA,NA,NA
UFC Personal Trainer: The Ultimate Fitness System,Xbox360,2011,70,6.4,"THQ,HeavyIronStudios",Sports,THQ,0.53,0.18,0,0.06,0.77
Resident Evil 0: HD Remaster,PlayStation4,2016,70,7.6,Capcom,Action,NA,NA,NA,NA,NA,NA
Prince of Persia: Rival Swords,Wii,2007,70,7.8,UbisoftMontreal,Action,Ubisoft,0.24,0.02,0,0.02,0.29
The Sims 4: Star Wars - Journey to Batuu,PC,2020,70,1.1,Maxis,Simulation,NA,NA,NA,NA,NA,NA
Call of Duty: Ghosts - Devastation,XboxOne,2014,70,5.8,InfinityWard,Action,NA,NA,NA,NA,NA,NA
Nancy Drew: Danger By Design,PC,2006,70,5.7,HerInteractive,Adventure,NA,NA,NA,NA,NA,NA
Dracula: Origin,PC,2008,70,6.5,BigFishGames,Adventure,NA,NA,NA,NA,NA,NA
RICO,Switch,2019,70,6.3,GroundShatterLtd.,Action,NA,NA,NA,NA,NA,NA
Real Soccer 2009,DS,2008,70,tbd,"Ubisoft,Gameloft",Sports,Ubisoft,0.05,0,0,0,0.06
The Moment of Silence,PC,2005,70,6.8,HouseofTales,Adventure,NA,NA,NA,NA,NA,NA
Disney Universe,PlayStation3,2011,70,6.9,"EurocomEntertainmentSoftware,Eurocom",Action,Disney Interactive Studios,0.64,0.28,0,0.1,1.02
Pride of Nations,PC,2011,70,5.6,"ParadoxInteractive,AGEOD",Strategy,NA,NA,NA,NA,NA,NA
Evergate,Switch,2020,70,7.7,StoneLanternGames,Adventure,NA,NA,NA,NA,NA,NA
Touhou Genso Wanderer,PlayStation4,2017,70,6.5,Mediascape,Role-Playing,NA,NA,NA,NA,NA,NA
Mr. Driller: Drill Spirits,DS,2004,70,7.3,Namco,Miscellaneous,Nintendo,0.08,0,0.05,0.01,0.14
Wallace & Gromit: Curse of the Were-Rabbit,Xbox,2005,70,2,FrontierDevelopments,Action,Konami Digital Entertainment,0.06,0.05,0,0.02,0.12
Fate of the World,PC,2011,70,7.6,RedRedemption,Strategy,NA,NA,NA,NA,NA,NA
Art Style: ROTOHEX,Wii,2008,70,tbd,Nintendo,Miscellaneous,NA,NA,NA,NA,NA,NA
Ferrari F355 Challenge,PlayStation2,2002,70,5.5,SegaAM2,Driving,Sony Computer Entertainment,0.03,0.02,0,0.01,0.05
Zax: The Alien Hunter,PC,2001,70,7.6,ReflexiveEntertainment,Action,NA,NA,NA,NA,NA,NA
Grand Theft Auto 2,PlayStation,1999,70,7.9,DMADesign,Action,Take-Two Interactive,1.13,2.07,0,0.22,3.42
Dragon Ball Z: Shin Budokai,PSP,2006,70,8,DimpsCorporation,Action,Atari,0.26,0.08,0.13,0.07,0.54
Neopets Puzzle Adventure,DS,2008,70,tbd,InfiniteInteractive,Miscellaneous,Capcom,0.26,0,0,0.02,0.29
Aero Porter,3DS,2012,70,7.4,Vivarium,Simulation,NA,NA,NA,NA,NA,NA
Tom Clancy's Ghost Recon Phantoms,PC,2012,70,6.4,UbisoftSingapore,Action,NA,NA,NA,NA,NA,NA
L.A. Noire: Nicholson Electroplating Disaster,Xbox360,2011,70,8.3,TeamBondi,Action,NA,NA,NA,NA,NA,NA
Beat City,DS,2010,70,5.8,Universomo,Action,THQ,0.06,0,0,0,0.07
The King of Fighters Collection: The Orochi Saga,Wii,2008,70,7.2,SNKPlaymore,Action,Ignition Entertainment,0.1,0.08,0,0.03,0.2
Mortal Kombat: Unchained,PSP,2006,70,8.4,JGIEntertainment,Action,Midway Games,0.67,0.01,0,0.06,0.74
Little Dragons Cafe,Switch,2018,70,6.8,AksysGames,Strategy,NA,NA,NA,NA,NA,NA
Mana Khemia 2: Fall of Alchemy,PlayStation2,2009,70,8.2,Gust,Role-Playing,Gust,0.07,0.05,0.05,0.02,0.2
Dead Star,PlayStation4,2016,70,5.8,ArmatureStudio,Action,NA,NA,NA,NA,NA,NA
Sengoku,PC,2011,70,6.8,ParadoxDevelopmentStudio,Strategy,Paradox Interactive,0,0.01,0,0,0.01
Polar Panic,Xbox360,2009,70,tbd,EiconicGames,Miscellaneous,NA,NA,NA,NA,NA,NA
Heroes of Might and Magic V: Tribes of the East,PC,2007,70,8.7,NivalInteractive,Strategy,NA,NA,NA,NA,NA,NA
Art Style: AQUIA,DS,2009,70,7.3,SkipLtd.,Miscellaneous,NA,NA,NA,NA,NA,NA
Pariah,Xbox,2005,70,7.5,DigitalExtremes,Action,Hip Interactive,0.08,0.02,0,0,0.1
Yager,Xbox,2004,70,8,Yager,Action,THQ,0.03,0.01,0,0,0.05
Apache: Air Assault,Xbox360,2010,70,6.8,GaijinEntertainment,Simulation,Activision,0.11,0.06,0,0.03,0.2
LEGO Universe,PC,2010,70,7.7,NetDevil,Role-Playing,NA,NA,NA,NA,NA,NA
Super Mario All-Stars: 25th Anniversary Edition,Wii,2010,70,7.7,Nintendo,Miscellaneous,NA,NA,NA,NA,NA,NA
As Far As The Eye,PC,2020,70,6.8,Unexpected,Strategy,NA,NA,NA,NA,NA,NA
Resident Evil: Chronicles HD Collection,PlayStation3,2012,70,8.2,Capcom,Miscellaneous,NA,NA,NA,NA,NA,NA
Scene It? Movie Night,Xbox360,2011,70,tbd,SarbakanInc.,Miscellaneous,NA,NA,NA,NA,NA,NA
Pokemon Battle Trozei,3DS,2014,70,7.3,GeniusSonorityInc.,Miscellaneous,NA,NA,NA,NA,NA,NA
Deception IV: Blood Ties,PlayStation3,2014,70,8,KoeiTecmoGames,General,Tecmo Koei,0.02,0.02,0.07,0.01,0.13
Monopoly,Wii,2008,70,7.7,ElectronicArts,Miscellaneous,Hasbro Interactive,1.49,0.81,0,0.1,2.39
Tokyo Dark,PC,2017,70,6.2,"SquareEnix,Cherrymochi",Adventure,NA,NA,NA,NA,NA,NA
Advent Rising,PC,2005,70,8.6,GlyphXGames,Action,THQ,0.1,0.03,0,0,0.13
UEFA Euro 2012,Xbox360,2012,70,2.8,EACanada,Sports,NA,NA,NA,NA,NA,NA
Guitar Hero On Tour: Modern Hits,DS,2009,70,6.8,Activision,Action,Activision,0.13,0.2,0,0.04,0.37
That's You!,PlayStation4,2017,70,7.2,WishStudios,Miscellaneous,NA,NA,NA,NA,NA,NA
Planetbase,XboxOne,2017,70,tbd,MadrugaWorks,Strategy,NA,NA,NA,NA,NA,NA
Mr. Shifty,PC,2017,70,6.7,TeamShifty,Action,NA,NA,NA,NA,NA,NA
Richard & Alice,PC,2013,70,6.8,Denby/Raze,General,NA,NA,NA,NA,NA,NA
X-Men: The Arcade Game,Xbox360,2010,70,6.9,Konami,Action,NA,NA,NA,NA,NA,NA
Delta Force: Black Hawk Down - Team Sabre,PC,2004,70,7.3,RitualEntertainment,Action,NA,NA,NA,NA,NA,NA
World War II: Frontline Command,PC,2003,70,6.8,TheBitmapBrothers,Strategy,NA,NA,NA,NA,NA,NA
ATV Quad Power Racing 2,GameCube,2003,70,8.3,ClimaxGroup,Driving,Acclaim Entertainment,0.41,0.32,0,0.11,0.84
Ty the Tasmanian Tiger,PlayStation2,2002,70,8.8,KromeStudios,Action,Electronic Arts,0.57,0.45,0,0.15,1.17
Confidential Mission,Dreamcast,2001,70,8,Hitmaker,Action,NA,NA,NA,NA,NA,NA
Code Name: S.T.E.A.M.,3DS,2015,69,7.8,IntelligentSystems,Sci-Fi,Nintendo,0.14,0.05,0.01,0.02,0.21
F1 2009,Wii,2009,69,7.2,SumoDigital,Driving,Codemasters,0.15,0.62,0,0.11,0.87
EVE Online,PC,2003,69,7.3,CCP,Role-Playing,CCP,0,0.19,0,0.01,0.2
The Punisher (2005),Xbox,2005,69,8.4,VolitionInc.,Action,NA,NA,NA,NA,NA,NA
Ironclad Tactics,PC,2013,69,7.2,ZachtronicsIndustries,Strategy,NA,NA,NA,NA,NA,NA
Halfway,PC,2014,69,6,Robotality,Sci-Fi,NA,NA,NA,NA,NA,NA
Genesis Alpha One,XboxOne,2019,69,4,RadiationBlue,Action,NA,NA,NA,NA,NA,NA
Flame Over,PlayStationVita,2015,69,6.1,LaughingJackal,Simulation,NA,NA,NA,NA,NA,NA
World Gone Sour,Xbox360,2012,69,7.8,Playbrains,Action,NA,NA,NA,NA,NA,NA
Blair Witch,PC,2019,69,6.3,BlooberTeam,Action,NA,NA,NA,NA,NA,NA
The Secrets of Da Vinci: The Forbidden Manuscript,PC,2006,69,7,KheopsStudio,Adventure,NA,NA,NA,NA,NA,NA
Pokemon Super Mystery Dungeon,3DS,2015,69,8.3,"SpikeChunsoftCo.Ltd.,SpikeChunsoft",Role-Playing,Nintendo,0.48,0.35,0.34,0.08,1.25
Pneuma: Breath of Life,PlayStation4,2015,69,6.5,DecoDigital,Adventure,NA,NA,NA,NA,NA,NA
Wild Arms 4,PlayStation2,2006,69,6.9,MediaVision,Role-Playing,NA,NA,NA,NA,NA,NA
Dance Dance Revolution: Mario Mix,GameCube,2005,69,7.9,Hudson,Miscellaneous,Nintendo,0.36,0.09,0,0.01,0.47
Fortified,XboxOne,2016,69,6.7,ClapfootInc.,Action,NA,NA,NA,NA,NA,NA
Half Past Fate,Switch,2020,69,tbd,SerenityForge,Adventure,NA,NA,NA,NA,NA,NA
The Fidelio Incident,PC,2017,69,6.1,"Act3Games,LLC",Adventure,NA,NA,NA,NA,NA,NA
Ultimate Band,DS,2008,69,tbd,FallLineStudio,Action,Disney Interactive Studios,0.18,0.03,0,0.02,0.23
Pokemon Ranger,DS,2006,69,7.3,HALLabs,Role-Playing,Nintendo,1.28,0.03,0.73,0.12,2.15
Monster House,GameBoyAdvance,2006,69,8,ArtificialMindandMovement,Action,THQ,0.14,0,0,0.01,0.16
Shining Force Neo,PlayStation2,2005,69,8.3,Neverland,Role-Playing,NA,NA,NA,NA,NA,NA
Supreme Ruler 2010,PC,2005,69,7.6,BattleGoatStudios,Strategy,NA,NA,NA,NA,NA,NA
Clandestine,PC,2015,69,7.4,LogicArtists,Modern,NA,NA,NA,NA,NA,NA
Master of Illusion,DS,2007,69,tbd,"Eighting,Tenyo",Miscellaneous,Nintendo,0.16,0,0.26,0.01,0.43
Madden NFL 21,XboxOne,2020,69,0.4,EASports,Sports,NA,NA,NA,NA,NA,NA
Final Fantasy Explorers,3DS,2016,69,8.5,Racjin,Role-Playing,Square Enix,0.16,0.07,0.28,0.02,0.54
Gradius ReBirth,Wii,2009,69,7.9,M2,Action,NA,NA,NA,NA,NA,NA
Archangel,PlayStation4,2017,69,7,SkydanceInteractive,Action,NA,NA,NA,NA,NA,NA
River City: Tokyo Rumble,3DS,2016,69,7.6,"Million,Aplus",Action,NA,NA,NA,NA,NA,NA
Wolfenstein: Youngblood,PC,2019,69,2.3,MachineGames,Action,NA,NA,NA,NA,NA,NA
Nancy Drew: The Phantom of Venice,PC,2008,69,6.8,HerInteractive,Adventure,NA,NA,NA,NA,NA,NA
Mario Hoops: 3 on 3,DS,2006,69,7.7,SquareEnix,Sports,NA,NA,NA,NA,NA,NA
Sorcery! Parts 1 and 2,PC,2016,69,8,inkle,Action,NA,NA,NA,NA,NA,NA
Invizimals,PSP,2010,69,8.6,Novarama,Strategy,Sony Computer Entertainment,0.17,0.5,0,0.11,0.79
Super Stardust Portable,PSP,2008,69,7.3,Housemarque,Action,NA,NA,NA,NA,NA,NA
Shark Tale,GameCube,2004,69,4.5,EdgeofReality,Action,Activision,0.37,0.29,0,0.1,0.75
Chrome,PC,2003,69,6.9,Techland,Action,NA,NA,NA,NA,NA,NA
Age of Sail II: Privateer's Bounty,PC,2002,69,tbd,Akella,Strategy,NA,NA,NA,NA,NA,NA
Herdy Gerdy,PlayStation2,2002,69,5.5,CoreDesignLtd.,Action,Eidos Interactive,0.11,0.08,0,0.03,0.22
MXRider,PlayStation2,2001,69,7.3,ParadigmEntertainment,Driving,Atari,0.16,0.13,0,0.04,0.34
Kororinpa: Marble Mania,Wii,2007,69,8.4,Hudson,Miscellaneous,Nintendo,0.08,0.02,0.03,0.01,0.13
The Walking Dead: The Telltale Series - A New Frontier,PC,2016,69,6.5,TelltaleGames,Action,NA,NA,NA,NA,NA,NA
Rhem 3: The Secret Library,PC,2008,69,tbd,KnutMueller,Adventure,NA,NA,NA,NA,NA,NA
Lost in Blue,DS,2005,69,7.6,KonamiComputerEntertainmentHawaii,Action,Konami Digital Entertainment,0.07,0.02,0.02,0.01,0.11
Golf With Your Friends,Switch,2020,69,tbd,BlacklightInteractive,Sports,NA,NA,NA,NA,NA,NA
Tracks: The Train Set Game,XboxOne,2019,69,5,WhoopGroup,Strategy,NA,NA,NA,NA,NA,NA
Here Be Dragons,PC,2019,69,8,RedZeroGames,Strategy,NA,NA,NA,NA,NA,NA
Diaries of a Spaceport Janitor,PC,2016,69,9.7,SundaeMonth,Simulation,NA,NA,NA,NA,NA,NA
Starwhal,XboxOne,2015,69,tbd,Breakfall,Action,NA,NA,NA,NA,NA,NA
Ashes of the Singularity,PC,2016,69,6.8,OxideGames,Strategy,NA,NA,NA,NA,NA,NA
Mario Tennis Open,3DS,2012,69,6.9,CamelotSoftwarePlanning,Sports,Nintendo,0.26,0.29,0.34,0.05,0.95
Aeon Flux,Xbox,2005,69,2.4,TerminalReality,Action,THQ,0.02,0.02,0,0.01,0.04
Fallout 76: Wastelanders,PC,2020,69,6.1,BethesdaGameStudios,Role-Playing,NA,NA,NA,NA,NA,NA
Transformers Animated: The Game,DS,2008,69,tbd,ArtificialMindandMovement,Action,NA,NA,NA,NA,NA,NA
Age of Empires: Definitive Edition,PC,2018,69,6.2,"MicrosoftGameStudios,ForgottenEmpiresLLC",Strategy,NA,NA,NA,NA,NA,NA
Mana Khemia: Alchemists of Al-Revis,PlayStation2,2008,69,8.2,Gust,Role-Playing,Nippon Ichi Software,0.03,0.02,0,0.01,0.06
"What Did I Do to Deserve This, My Lord!?",PSP,2009,69,5.9,Acquire,Role-Playing,NA,NA,NA,NA,NA,NA
Hitman HD Enhanced Collection,PlayStation4,2019,69,2.6,IOEntertainment,Miscellaneous,NA,NA,NA,NA,NA,NA
Disco Dodgeball Remix,PlayStation4,2018,69,tbd,ZenStudios,Sports,NA,NA,NA,NA,NA,NA
Korix,PlayStation4,2017,69,7,StellarVR,Strategy,NA,NA,NA,NA,NA,NA
Panzer Tactics HD,PC,2014,69,6.8,"SproingInteractiveMedia,Sproing",Strategy,NA,NA,NA,NA,NA,NA
Cars Mater-National Championship,DS,2007,69,7.1,RainbowStudios,Driving,THQ,0.46,0,0,0.04,0.49
Driver: Parallel Lines,PlayStation2,2006,69,7.1,ReflectionsInteractive,Driving,Atari,0.12,0.1,0.03,0.03,0.28
Disney's Cinderella: Magical Dreams,GameBoyAdvance,2005,69,tbd,CultureBrain,Action,Disney Interactive Studios,0.1,0.04,0,0,0.14
Dragon Ball GT: Transformation,GameBoyAdvance,2005,69,7.6,WebfootTechnologies,Action,Atari,0.2,0.08,0,0.01,0.28
Rondo of Swords,DS,2008,69,7.8,Success,Strategy,NA,NA,NA,NA,NA,NA
Mystery Dungeon: Shiren the Wanderer,DS,2008,69,8.3,ChunSoft,Role-Playing,Sega,0.17,0,0.33,0.02,0.52
Crazy Taxi 3: High Roller,Xbox,2002,69,8,Hitmaker,Driving,Sega,0.14,0.04,0.02,0.01,0.2
Harry Potter and the Order of the Phoenix,Wii,2007,69,5.8,EAGames,Action,Electronic Arts,0.28,0.46,0,0.1,0.84
Sword Art Online: Hollow Realization,PlayStation4,2016,69,7.6,"BandaiNamcoGames,Aquria",Role-Playing,Namco Bandai Games,0.06,0.02,0.1,0.02,0.19
Magical Starsign,DS,2006,69,8.1,BrownieBrown,Role-Playing,NA,NA,NA,NA,NA,NA
Ride 2,PlayStation4,2017,69,6.1,MilestoneS.r.l,Racing,Milestone S.r.l,0,0.04,0,0.01,0.05
Wings of War,PC,2004,69,7.6,SilverWishGames,Simulation,Take-Two Interactive,0.05,0.01,0,0,0.06
Neighbors from Hell,PC,2003,69,8.1,JoWooDEntertainmentAG,Strategy,NA,NA,NA,NA,NA,NA
Spring Break,PC,2002,69,7.1,DeepRed,Strategy,NA,NA,NA,NA,NA,NA
Trade Empires,PC,2001,69,7.2,FrogCitySoftware,Strategy,NA,NA,NA,NA,NA,NA
Sudden Strike,PC,2001,69,7.7,Fireglow,Strategy,NA,NA,NA,NA,NA,NA
Duck Dodgers Starring Daffy Duck,Nintendo64,2000,69,8.4,ParadigmEntertainment,Action,NA,NA,NA,NA,NA,NA
Deep Fighter: The Tsunami Offense,Dreamcast,2000,69,7,CriterionGames,Simulation,NA,NA,NA,NA,NA,NA
NCAA GameBreaker 2001,PlayStation,2000,69,tbd,989Sports,Sports,Sony Computer Entertainment,0.18,0.12,0,0.02,0.33
Alien Breed: Evolution,Xbox360,2009,69,8,Team17,Action,NA,NA,NA,NA,NA,NA
Mercenary Kings: Reloaded Edition,Switch,2018,69,6,TributeGames,Action,NA,NA,NA,NA,NA,NA
We Were Here Too,PC,2018,69,6.5,TotalMayhemGames,Adventure,NA,NA,NA,NA,NA,NA
"Warhammer 40,000: Sanctus Reach",PC,2017,69,7.2,StrayllightEntertainment,Strategy,NA,NA,NA,NA,NA,NA
Nightmares from the Deep 2: The Siren's Call,XboxOne,2016,69,tbd,ArtifexMundi,Puzzle,NA,NA,NA,NA,NA,NA
Fruit Ninja Kinect 2,XboxOne,2015,69,7.1,HalfbrickStudios,General,NA,NA,NA,NA,NA,NA
Gratuitous Tank Battles,PC,2012,69,6.7,PositechGames,Strategy,NA,NA,NA,NA,NA,NA
World Series of Poker: Tournament of Champions,Xbox360,2006,69,7.3,LeftFieldProductions,Miscellaneous,NA,NA,NA,NA,NA,NA
Manhunt 2,PSP,2007,69,7.9,RockstarLondon,Action,Take-Two Interactive,0.27,0.21,0,0.07,0.56
Broken Sword 5: The Serpents' Curse - Part I,PC,2013,69,7.9,RevolutionSoftware,General,NA,NA,NA,NA,NA,NA
PQ: Practical Intelligence Quotient,PSP,2006,69,tbd,NowProduction,Miscellaneous,D3Publisher,0.07,0,0,0.01,0.08
NBA Ballers: Rebound,PSP,2006,69,7.7,BackboneEntertainment,Sports,Midway Games,0.09,0,0,0.01,0.1
Black & White 2 - Battle of the Gods,PC,2006,69,8.7,LionheadStudios,Strategy,NA,NA,NA,NA,NA,NA
Fusion: Genesis,Xbox360,2011,69,7.9,StarfireStudios,Action,NA,NA,NA,NA,NA,NA
SimCity DS,DS,2007,69,6.4,AkiCorp.,Strategy,Electronic Arts,0.33,0.02,0.21,0.03,0.6
Mayan Death Robots,PC,2015,69,7.4,SileniStudios,Strategy,NA,NA,NA,NA,NA,NA
Murasaki Baby,PlayStationVita,2014,69,7,Ovosonico,Action,NA,NA,NA,NA,NA,NA
Magician's Quest: Mysterious Times,DS,2009,69,7.8,"Konami,Aquria",Simulation,Konami Digital Entertainment,0.04,0.01,0.48,0,0.53
Enchanted Arms,Xbox360,2006,69,6.8,FromSoftware,Role-Playing,Ubisoft,0.17,0.01,0,0.02,0.2
The Sun and Moon,XboxOne,2017,69,tbd,DigeratiDistribution,Action,NA,NA,NA,NA,NA,NA
Guitar Hero Encore: Rocks the 80s,PlayStation2,2007,69,6.4,HarmonixMusicSystems,Miscellaneous,NA,NA,NA,NA,NA,NA
Super Dragon Ball Heroes: World Mission,Switch,2019,69,7.5,"DimpsCorporation,SafariGames",Strategy,NA,NA,NA,NA,NA,NA
Pokemon Sword / Shield: The Isle of Armor,Switch,2020,69,5.5,GameFreak,Role-Playing,NA,NA,NA,NA,NA,NA
Rebel Cops,PC,2019,69,6.7,WeappyStudio,Strategy,NA,NA,NA,NA,NA,NA
Gladiator: Sword of Vengeance,PC,2003,69,7.5,"Acclaim,AcclaimStudiosManchester",Action,Acclaim Entertainment,0.06,0.05,0,0.02,0.12
Motocross Maniacs Advance,GameBoyAdvance,2002,69,tbd,Konami,Driving,Konami Digital Entertainment,0.2,0.07,0,0,0.27
4x4 EVO 2,PC,2001,69,7.3,TerminalReality,Driving,Gathering of Developers,0.18,0.05,0,0.01,0.24
Prehistorik Man,GameBoyAdvance,2001,69,8,TitusSoftware,Action,THQ,0.01,0.01,0,0,0.02
Destruction Derby Raw,PlayStation,2000,69,7,Studio33,Driving,Sony Computer Entertainment,0.08,0.05,0,0.01,0.14
D2,Dreamcast,2000,69,8,WARP,Action,NA,NA,NA,NA,NA,NA
Earth Defense Force 2017,Xbox360,2007,69,7.5,Sandlot,Action,D3Publisher,0.04,0,0.03,0,0.08
.hack//G.U. vol. 1//Rebirth,PlayStation2,2006,69,8.1,CyberConnect2,Role-Playing,NA,NA,NA,NA,NA,NA
Under Siege,PlayStation3,2011,69,8,"SeedStudios,Lda",Strategy,NA,NA,NA,NA,NA,NA
Sword of the Stars: The Pit,PC,2013,69,7.8,KerberosProductions,Role-Playing,NA,NA,NA,NA,NA,NA
One Piece: Grand Battle,PlayStation2,2005,69,8.3,Ganbarion,Action,NA,NA,NA,NA,NA,NA
Deception IV: The Nightmare Princess,PlayStation4,2015,69,7,KoeiTecmoGames,Strategy,NA,NA,NA,NA,NA,NA
Need for Speed: The Run,PC,2011,69,6.1,BlackBox,Driving,Electronic Arts,0.58,1.04,0.03,0.36,2.01
Hyperdimension Neptunia Re;Birth1,PlayStationVita,2014,69,7.7,Felistella,Role-Playing,NA,NA,NA,NA,NA,NA
Trouble Witches Neo!,Xbox360,2011,69,7,AdventurePlanningService,Action,NA,NA,NA,NA,NA,NA
NCAA March Madness 08,Xbox360,2007,69,tbd,EACanada,Sports,Electronic Arts,0.13,0.1,0,0.03,0.26
Twin Breaker: A Sacred Symbols Adventure,PlayStation4,2020,69,7.3,Lillymo,Action,NA,NA,NA,NA,NA,NA
The Long Reach,XboxOne,2018,69,tbd,PaintedBlackGames,Action,NA,NA,NA,NA,NA,NA
SimCity Creator,DS,2008,69,7.2,ElectronicArts,Strategy,Electronic Arts,0.36,0.02,0.04,0.04,0.46
Dr. Mario: Miracle Cure,3DS,2015,69,6.8,Nintendo,Puzzle,NA,NA,NA,NA,NA,NA
Cycle 28,Switch,2018,69,tbd,PillBugInteractive,Action,NA,NA,NA,NA,NA,NA
The Simpsons Arcade Game,PlayStation3,2012,69,5.5,No info,Action,NA,NA,NA,NA,NA,NA
RiftStar Raiders,PlayStation4,2018,69,tbd,ClimaxStudios,Action,NA,NA,NA,NA,NA,NA
The Conduit,Wii,2009,69,8.1,HighVoltageSoftware,Action,Sega,0.28,0.23,0,0.06,0.57
DESYNC,PC,2017,69,7.5,Foregone,Action,NA,NA,NA,NA,NA,NA
HoopWorld,Wii,2010,69,7.6,VirtualToys,Sports,NA,NA,NA,NA,NA,NA
Assassin's Creed II: Discovery,DS,2009,69,7.5,GriptoniteGames,Action,Ubisoft,0.15,0.11,0,0.03,0.28
Rag Doll Kung Fu,PC,2005,69,4.9,MarkHealey,Action,NA,NA,NA,NA,NA,NA
Harry Potter: Quidditch World Cup,PC,2003,69,7.6,ElectronicArts,Sports,Electronic Arts,0.44,0.34,0,0.11,0.9
Iron Storm,PC,2002,69,5.6,4XStudios,Action,Sega,0,0,0.34,0,0.34
Castlevania Chronicles,PlayStation,2001,69,6.9,Konami,Action,Konami Digital Entertainment,0.07,0.05,0,0.01,0.13
Xtreme Sports,Dreamcast,2000,69,8.8,Innerloop,Sports,NA,NA,NA,NA,NA,NA
Sports Champions 2,PlayStation3,2012,69,7.5,"SCEA,ZindagiGames",Sports,NA,NA,NA,NA,NA,NA
Witcheye,Switch,2020,69,tbd,MoonKid,Action,NA,NA,NA,NA,NA,NA
Dragon Age: Origins - Return to Ostagar,PC,2010,69,7,BioWare,Role-Playing,NA,NA,NA,NA,NA,NA
Donkey Konga 2,GameCube,2005,69,6.4,Namco,Miscellaneous,Nintendo,0.3,0.08,0,0.01,0.39
NASCAR 09,Xbox360,2008,69,7.8,EAGames,Driving,Electronic Arts,0.26,0.2,0,0.07,0.53
Fate/Extella: The Umbral Star,Switch,2017,69,7,MarvelousInc.,Action,PQube,0,0,0.11,0,0.11
Crimsonland,XboxOne,2015,69,6.8,"10tonsEntertainment,10tons",Action,NA,NA,NA,NA,NA,NA
Battle Princess of Arcadias,PlayStation3,2014,69,7.9,ApolloSoft,Role-Playing,Nippon Ichi Software,0,0,0.02,0,0.02
AO Tennis 2,XboxOne,2020,69,6.9,BigAntStudios,Sports,NA,NA,NA,NA,NA,NA
Nintendo Labo: Toycon 03 Vehicle Kit,Switch,2018,69,7.2,Nintendo,Miscellaneous,NA,NA,NA,NA,NA,NA
